--------------------------------------------------
价格峰值分析分析周期(天):10
日期	距上次峰值交易日个数		距上次峰值自然日个数		局部高点/低点	浮动幅度%:	
1997/04/29	48	68	1335.75	53.5	
1997/05/12	7	13	1510.17	13.1	
1997/05/26	10	14	1213.24	-19.7	
1997/06/05	8	10	1369.51	12.9	
1997/06/13	6	8	1154.97	-15.7	
1997/06/23	6	10	1322.98	14.5	
1997/07/08	9	15	1066.04	-19.4	
1997/07/23	11	15	1223.82	14.8	
1997/07/29	4	6	1133.17	-7.4	
1997/08/08	8	10	1216.56	7.4	
1997/09/11	24	34	1264.48	3.9	
1997/09/23	8	12	1025.13	-18.9	
1997/10/08	8	15	1140.93	11.3	
1997/10/28	14	20	1241.83	8.8	
1997/10/31	3	3	1158.73	-6.7	
1997/11/13	9	13	1157.29	-0.1	
1997/11/17	2	4	1213.22	4.8	
1997/11/25	6	8	1114.13	-8.2	
1997/12/16	15	21	1174.8	5.4	
1997/12/18	2	2	1138.39	-3.1	
1998/01/08	13	21	1250.0	9.8	
1998/01/13	3	5	1110.08	-11.2	
1998/01/22	7	9	1194.38	7.6	
1998/02/09	2	18	1262.62	5.7	
1998/03/02	15	21	1182.61	-6.3	
1998/03/05	3	3	1219.28	3.1	
1998/03/12	5	7	1175.55	-3.6	
1998/03/23	7	11	1178.04	0.2	
1998/04/09	13	17	1328.78	12.8	
1998/04/20	7	11	1286.58	-3.2	
1998/05/08	13	18	1324.72	3.0	
1998/05/15	5	7	1379.12	4.1	
1998/05/21	4	6	1350.26	-2.1	
1998/06/04	10	14	1422.97	5.4	
1998/06/16	8	12	1323.52	-7.0	
1998/06/25	7	9	1404.04	6.1	
1998/07/02	5	7	1296.99	-7.6	
1998/07/13	7	11	1362.99	5.1	
1998/07/20	5	7	1278.3	-6.2	
1998/08/18	21	29	1043.02	-18.4	
1998/08/24	4	6	1190.88	14.2	
1998/08/31	5	7	1072.42	-9.9	
1998/09/17	13	17	1264.39	17.9	
1998/09/25	6	8	1192.07	-5.7	
1998/10/05	4	10	1246.6	4.6	
1998/10/07	2	2	1207.92	-3.1	
1998/10/16	7	9	1263.71	4.6	
1998/10/22	4	6	1191.55	-5.7	
1998/11/17	18	26	1300.15	9.1	
1998/12/21	24	34	1150.38	-11.5	
1999/01/05	10	15	1104.5	-4.0	
1999/01/11	4	6	1174.42	6.3	
1999/01/18	5	7	1126.7	-4.1	
1999/01/22	4	4	1168.18	3.7	
1999/02/08	11	17	1064.17	-8.9	
1999/03/22	17	42	1179.65	10.9	
1999/03/31	7	9	1150.82	-2.4	
1999/04/09	7	9	1210.1	5.2	
1999/04/28	13	19	1087.79	-10.1	
1999/05/07	6	9	1131.49	4.0	
1999/05/17	6	10	1047.83	-7.4	
1999/06/30	32	44	1756.18	67.6	
1999/07/20	14	20	1471.5	-16.2	
1999/07/21	1	1	1626.95	10.6	
1999/08/05	11	15	1658.69	2.0	
1999/08/16	7	11	1546.83	-6.7	
1999/08/24	6	8	1655.14	7.0	
1999/09/07	10	14	1556.74	-5.9	
1999/09/10	3	3	1695.64	8.9	
1999/10/21	24	41	1452.7	-14.3	
1999/10/28	5	7	1542.04	6.1	
1999/11/17	14	20	1427.35	-7.4	
1999/11/18	1	1	1498.08	5.0	
1999/12/15	19	27	1461.89	-2.4	
1999/12/27	7	12	1341.05	-8.3	
2000/01/11	9	15	1547.7	15.4	
2000/01/14	3	3	1401.7	-9.4	
2000/02/17	14	34	1770.88	26.3	
2000/03/06	12	18	1762.82	-0.5	
2000/03/07	1	1	1654.44	-6.1	
2000/03/16	7	9	1596.07	-3.5	
2000/04/05	14	20	1746.3	9.4	
2000/04/17	8	12	1778.87	1.9	
2000/04/21	4	4	1858.26	4.5	
2000/05/08	6	17	1852.9	-0.3	
2000/05/15	5	7	1695.53	-8.5	
2000/06/07	17	23	1940.22	14.4	
2000/06/12	3	5	1884.61	-2.9	
2000/06/14	2	2	1949.17	3.4	
2000/06/20	4	6	1888.08	-3.1	
2000/06/26	4	6	1953.33	3.5	
2000/07/04	6	8	1888.24	-3.3	
2000/07/19	11	15	2004.46	6.2	
2000/08/22	24	34	2114.52	5.5	
2000/08/23	1	1	1980.34	-6.3	
2000/08/30	5	7	2108.09	6.5	
2000/09/06	5	7	1923.59	-8.8	
2000/09/13	5	7	1995.31	3.7	
2000/09/25	8	12	1874.21	-6.1	
2000/10/11	7	16	1948.01	3.9	
2000/10/17	4	6	1896.94	-2.6	
2000/10/26	7	9	1980.62	4.4	
2000/11/23	20	28	2125.72	7.3	
2000/11/27	2	4	2031.93	-4.4	
2000/12/05	6	8	2097.28	3.2	
2000/12/18	9	13	2024.28	-3.5	
2000/12/21	3	3	2086.93	3.1	
2000/12/28	5	7	2047.74	-1.9	
2001/01/08	6	11	2131.98	4.1	
2001/02/08	13	31	1926.4	-9.6	
2001/02/20	8	12	1980.38	2.8	
2001/02/22	2	2	1893.78	-4.4	
2001/04/03	28	40	2129.82	12.5	
2001/04/05	2	2	2081.64	-2.3	
2001/04/18	9	13	2179.74	4.7	
2001/04/26	6	8	2102.82	-3.5	
2001/05/22	13	26	2218.44	5.5	
2001/05/28	4	6	2171.68	-2.1	
2001/06/07	8	10	2242.69	3.3	
2001/06/14	5	7	2245.43	0.1	
2001/06/18	2	4	2157.12	-3.9	
2001/06/27	7	9	2237.52	3.7	
2001/07/17	14	20	2121.28	-5.2	
2001/07/23	4	6	2185.85	3.0	
2001/08/07	11	15	1861.77	-14.8	
2001/08/13	4	6	1963.13	5.4	
2001/08/28	11	15	1795.56	-8.5	
2001/09/05	6	8	1888.9	5.2	
2001/09/10	3	5	1774.83	-6.0	
2001/09/18	6	8	1780.04	0.3	
2001/10/12	13	24	1598.79	-10.2	
2001/10/22	6	10	1514.86	-5.2	
2001/10/24	2	2	1744.92	15.2	
2001/11/01	6	8	1717.73	-1.6	
2001/11/08	5	7	1550.46	-9.7	
2001/11/16	6	8	1734.67	11.9	
2001/12/25	27	39	1593.03	-8.2	
2001/12/31	4	6	1649.8	3.6	
2002/01/24	15	24	1478.54	-10.4	
2002/01/29	3	5	1339.2	-9.4	
2002/03/04	14	34	1494.83	11.6	
2002/03/18	10	14	1610.99	7.8	
2002/03/21	3	3	1693.87	5.1	
2002/04/02	8	12	1575.97	-7.0	
2002/04/11	7	9	1680.3	6.6	
2002/04/25	10	14	1603.64	-4.6	
2002/04/30	3	5	1673.75	4.4	
2002/05/20	9	20	1529.35	-8.6	
2002/06/06	13	17	1455.31	-4.8	
2002/06/07	1	1	1540.82	5.9	
2002/06/17	6	10	1481.25	-3.9	
2002/06/25	6	8	1748.89	18.1	
2002/07/09	10	14	1741.92	-0.4	
2002/07/19	8	10	1714.09	-1.6	
2002/08/01	9	13	1639.22	-4.4	
2002/08/06	3	5	1679.81	2.5	
2002/08/16	8	10	1624.05	-3.3	
2002/08/22	4	6	1696.28	4.4	
2002/09/19	20	28	1585.07	-6.6	
2002/10/18	15	29	1500.54	-5.3	
2002/10/22	2	4	1553.86	3.6	
2002/10/29	5	7	1488.68	-4.2	
2002/11/08	8	10	1573.1	5.7	
2002/11/27	13	19	1353.14	-14.0	
2002/11/29	2	2	1450.19	7.2	
2002/12/11	8	12	1367.31	-5.7	
2002/12/23	8	12	1439.85	5.3	
2003/01/06	9	14	1311.68	-8.9	
2003/01/17	9	11	1492.72	13.8	
2003/01/22	3	5	1446.35	-3.1	
2003/02/13	9	22	1519.29	5.0	
2003/02/24	7	11	1474.47	-3.0	
2003/03/04	6	8	1529.75	3.7	
2003/03/18	10	14	1478.99	-3.3	
2003/03/19	1	1	1452.59	-1.8	
2003/03/27	6	8	1447.01	-0.4	
2003/04/16	14	20	1649.6	14.0	
2003/04/28	8	12	1473.27	-10.7	
2003/06/03	19	36	1582.41	7.4	
2003/06/09	4	6	1527.83	-3.4	
2003/06/13	4	4	1572.41	2.9	
2003/07/02	13	19	1477.87	-6.0	
2003/07/17	11	15	1540.19	4.2	
2003/07/28	7	11	1464.87	-4.9	
2003/08/07	8	10	1497.1	2.2	
2003/08/29	16	22	1406.68	-6.0	
2003/09/02	2	4	1456.55	3.5	
2003/09/30	20	28	1348.22	-7.4	
2003/10/13	4	13	1411.88	4.7	
2003/10/21	6	8	1350.21	-4.4	
2003/10/23	2	2	1407.39	4.2	
2003/10/31	6	8	1334.78	-5.2	
2003/11/04	2	4	1412.91	5.9	
2003/11/13	7	9	1307.4	-7.5	
2003/12/03	14	20	1462.07	11.8	
2003/12/19	12	16	1429.71	-2.2	
2003/12/25	4	6	1525.3	6.7	
2003/12/31	4	6	1491.25	-2.2	
2004/02/10	20	41	1715.46	15.0	
2004/02/13	3	3	1653.24	-3.6	
2004/02/23	6	10	1730.28	4.7	
2004/02/26	3	3	1628.84	-5.9	
2004/03/09	8	12	1634.71	0.4	
2004/03/22	9	13	1760.08	7.7	
2004/03/30	6	8	1711.66	-2.8	
2004/04/07	6	8	1783.01	4.2	
2004/05/18	24	41	1526.24	-14.4	
2004/05/26	6	8	1508.65	-1.2	
2004/06/02	5	7	1580.57	4.8	
2004/06/18	12	16	1411.03	-10.7	
2004/06/29	7	11	1376.22	-2.5	
2004/07/06	5	7	1466.78	6.6	
2004/07/14	6	8	1378.91	-6.0	
2004/07/19	3	5	1465.84	6.3	
2004/08/03	11	15	1363.69	-7.0	
2004/08/04	1	1	1424.55	4.5	
2004/08/31	19	27	1360.75	-4.5	
2004/09/13	9	13	1259.43	-7.4	
2004/09/24	9	11	1496.21	18.8	
2004/10/26	17	32	1289.87	-13.8	
2004/10/28	2	2	1356.63	5.2	
2004/11/11	10	14	1379.86	1.7	
2004/11/22	7	11	1387.34	0.5	
2004/12/09	13	17	1352.45	-2.5	
2004/12/21	8	12	1271.03	-6.0	
2005/01/14	17	24	1268.86	-0.2	
2005/01/21	5	7	1189.21	-6.3	
2005/01/24	1	3	1265.95	6.5	
2005/02/01	6	8	1187.26	-6.2	
2005/02/25	11	24	1328.53	11.9	
2005/03/03	4	6	1276.88	-3.9	
2005/03/09	4	6	1326.08	3.9	
2005/03/31	16	22	1162.03	-12.4	
2005/04/13	9	13	1254.32	7.9	
2005/05/16	18	33	1082.14	-13.7	
2005/06/06	15	21	998.23	-7.8	
2005/06/09	3	3	1146.42	14.8	
2005/06/16	5	7	1064.03	-7.2	
2005/06/27	7	11	1129.96	6.2	
2005/07/12	11	15	1004.08	-11.1	
2005/07/14	2	2	1049.88	4.6	
2005/08/18	25	35	1201.76	14.5	
2005/08/19	1	1	1132.86	-5.7	
2005/08/31	8	12	1140.1	0.6	
2005/09/20	14	20	1223.56	7.3	
2005/09/28	6	8	1129.05	-7.7	
2005/10/12	5	14	1165.67	3.2	
2005/10/28	12	16	1067.41	-8.4	
2005/11/09	8	12	1117.06	4.7	
2005/11/16	5	7	1075.43	-3.7	
2005/11/21	3	5	1122.88	4.4	
2005/12/06	11	15	1074.01	-4.4	
2006/01/17	28	42	1198.84	11.6	
2006/02/07	8	21	1297.4	8.2	
2006/02/15	6	8	1300.99	0.3	
2006/02/21	4	6	1256.81	-3.4	
2006/03/01	6	8	1308.2	4.1	
2006/03/08	5	7	1238.16	-5.4	
2006/04/14	27	37	1328.44	7.3	
2006/05/16	17	32	1678.6	26.4	
2006/05/24	6	8	1562.39	-6.9	
2006/06/02	7	9	1695.58	8.5	
2006/06/14	8	12	1512.52	-10.8	
2006/07/05	15	21	1757.47	16.2	
2006/07/14	7	9	1633.9	-7.0	
2006/07/24	6	10	1632.69	-0.1	
2006/07/27	3	3	1701.61	4.2	
2006/08/07	7	11	1541.41	-9.4	
2006/08/21	10	14	1558.1	1.1	
2006/08/29	6	8	1667.53	7.0	
2006/09/22	18	24	1746.61	4.7	
2006/09/26	2	4	1704.77	-2.4	
2006/10/10	5	14	1793.14	5.2	
2006/10/23	9	13	1753.49	-2.2	
2006/11/14	16	22	1841.82	5.0	
2006/11/23	7	9	2071.24	12.5	
2006/11/29	4	6	1992.54	-3.8	
2006/12/11	8	12	2084.27	4.6	
2007/01/04	15	24	2847.61	36.6	
2007/01/24	14	20	2994.28	5.2	
2007/02/06	9	13	2541.52	-15.1	
2007/02/27	10	21	3049.77	20.0	
2007/03/05	4	6	2723.06	-10.7	
2007/03/19	10	14	2852.86	4.8	
2007/04/19	23	31	3358.93	17.7	
2007/05/14	12	25	4081.43	21.5	
2007/05/16	2	2	3845.23	-5.8	
2007/05/29	9	13	4335.96	12.8	
2007/06/05	5	7	3404.15	-21.5	
2007/06/20	11	15	4312.0	26.7	
2007/07/06	12	16	3563.54	-17.4	
2007/07/17	7	11	3767.22	5.7	
2007/09/06	37	51	5412.32	43.7	
2007/09/12	4	6	5025.34	-7.1	
2007/09/27	11	15	5306.82	5.6	
2007/10/16	8	19	6124.04	15.4	
2007/10/26	8	10	5462.01	-10.8	
2007/11/01	4	6	6005.13	9.9	
2007/11/12	7	11	5032.58	-16.2	
2007/11/28	12	16	4778.73	-5.0	
2007/12/11	9	13	5209.71	9.0	
2007/12/18	5	7	4812.16	-7.6	
2008/01/14	17	27	5522.78	14.8	
2008/02/01	14	18	4195.75	-24.0	
2008/02/20	8	19	4695.8	11.9	
2008/02/26	4	6	4123.31	-12.2	
2008/03/04	5	7	4472.15	8.5	
2008/03/20	12	16	3516.33	-21.4	
2008/04/03	10	14	3271.29	-7.0	
2008/04/08	2	5	3656.96	11.8	
2008/04/22	10	14	2990.79	-18.2	
2008/05/06	8	14	3786.02	26.6	
2008/05/13	5	7	3508.32	-7.3	
2008/05/15	2	2	3706.72	5.7	
2008/05/27	8	12	3333.95	-10.1	
2008/06/20	17	24	2695.63	-19.1	
2008/06/26	4	6	2931.31	8.7	
2008/07/03	5	7	2566.53	-12.4	
2008/07/10	5	7	2952.04	15.0	
2008/07/16	4	6	2656.61	-10.0	
2008/07/28	8	12	2924.45	10.1	
2008/08/19	16	22	2284.58	-21.9	
2008/08/20	1	1	2523.47	10.5	
2008/09/18	20	29	1802.33	-28.6	
2008/09/25	5	7	2333.28	29.5	
2008/10/28	18	33	1664.93	-28.6	
2008/11/18	15	21	2050.88	23.2	
2008/12/01	9	13	1838.1	-10.4	
2008/12/09	6	8	2100.81	14.3	
2008/12/16	5	7	1907.83	-9.2	
2008/12/19	3	3	2038.66	6.9	
2008/12/31	8	12	1814.75	-11.0	
2009/01/07	3	7	1948.23	7.4	
2009/01/13	4	6	1861.81	-4.4	
2009/01/19	4	6	2018.51	8.4	
2009/02/17	16	29	2402.81	19.0	
2009/03/03	10	14	2037.02	-15.2	
2009/03/05	2	2	2241.76	10.1	
2009/03/12	5	7	2086.02	-6.9	
2009/04/03	16	22	2456.81	17.8	
2009/04/09	3	6	2331.88	-5.1	
2009/04/22	9	13	2579.22	10.6	
2009/04/28	4	6	2372.34	-8.0	
2009/05/19	14	21	2688.11	13.3	
2009/05/25	4	6	2538.62	-5.6	
2009/06/11	11	17	2828.74	11.4	
2009/07/29	34	48	3174.21	12.2	
2009/08/04	4	6	3478.01	9.6	
2009/08/19	11	15	2761.4	-20.6	
2009/09/01	9	13	2639.76	-4.4	
2009/09/18	13	17	3068.03	16.2	
2009/09/29	7	11	2712.3	-11.6	
2009/10/23	12	24	3123.46	15.2	
2009/11/02	6	10	2923.52	-6.4	
2009/11/13	9	11	3127.5	7.0	
2009/11/24	7	11	3361.39	7.5	
2009/11/27	3	3	3080.89	-8.3	
2009/12/07	6	10	3334.01	8.2	
2009/12/22	11	15	3039.86	-8.8	
2010/01/08	12	17	3149.02	3.6	
2010/01/11	1	3	3306.75	5.0	
2010/02/03	17	23	2890.02	-12.6	
2010/03/04	16	29	3102.4	7.3	
2010/03/05	1	1	3011.09	-2.9	
2010/03/16	7	11	2963.44	-1.6	
2010/03/22	4	6	3083.35	4.0	
2010/03/26	4	4	3009.91	-2.4	
2010/04/06	6	11	3177.97	5.6	
2010/04/15	7	9	3181.66	0.1	
2010/04/20	3	5	2941.35	-7.6	
2010/05/21	22	31	2481.97	-15.6	
2010/05/28	5	7	2686.54	8.2	
2010/06/08	7	11	2491.65	-7.3	
2010/06/22	7	14	2598.35	4.3	
2010/07/02	8	10	2319.74	-10.7	
2010/07/12	6	10	2501.02	7.8	
2010/07/16	4	4	2389.07	-4.5	
2010/08/03	12	18	2681.79	12.3	
2010/08/13	8	10	2564.84	-4.4	
2010/08/19	4	6	2701.93	5.3	
2010/08/27	6	8	2588.64	-4.2	
2010/09/07	7	11	2704.93	4.5	
2010/09/20	9	13	2573.63	-4.9	
2010/10/26	18	36	3073.38	19.4	
2010/11/11	12	16	3186.72	3.7	
2010/11/23	8	12	2791.58	-12.4	
2010/11/30	5	7	2758.92	-1.2	
2010/12/10	8	10	2792.52	1.2	
2010/12/15	3	5	2939.05	5.2	
2010/12/20	3	5	2804.56	-4.6	
2010/12/29	7	9	2721.48	-3.0	
2011/01/25	18	27	2661.45	-2.2	
2011/02/22	15	28	2944.41	10.6	
2011/02/23	1	1	2839.2	-3.6	
2011/03/09	10	14	3012.04	6.1	
2011/03/15	4	6	2850.94	-5.3	
2011/03/28	9	13	3005.78	5.4	
2011/03/31	3	3	2914.38	-3.0	
2011/04/18	10	18	3067.46	5.3	
2011/05/06	13	18	2834.46	-7.6	
2011/05/19	9	13	2884.14	1.8	
2011/06/02	10	14	2676.54	-7.2	
2011/06/08	3	6	2754.12	2.9	
2011/06/20	8	12	2610.99	-5.2	
2011/07/07	13	17	2825.12	8.2	
2011/07/12	3	5	2752.19	-2.6	
2011/07/18	4	6	2826.96	2.7	
2011/07/26	6	8	2677.12	-5.3	
2011/08/09	10	14	2437.68	-8.9	
2011/08/16	5	7	2636.36	8.2	
2011/08/22	4	6	2507.78	-4.9	
2011/08/26	4	4	2616.64	4.3	
2011/09/21	17	26	2517.67	-3.8	
2011/10/12	10	21	2318.63	-7.9	
2011/10/17	3	5	2452.99	5.8	
2011/10/24	5	7	2307.15	-5.9	
2011/11/04	9	11	2536.78	10.0	
2011/11/15	7	11	2534.06	-0.1	
2011/12/01	12	16	2423.56	-4.4	
2011/12/28	19	27	2134.02	-11.9	
2012/01/06	5	9	2132.63	-0.1	
2012/01/17	7	11	2196.12	3.0	
2012/02/27	24	41	2478.38	12.9	
2012/03/07	7	9	2388.52	-3.6	
2012/03/14	5	7	2476.22	3.7	
2012/03/29	11	15	2242.35	-9.4	
2012/05/04	21	36	2453.73	9.4	
2012/05/28	16	24	2309.07	-5.9	
2012/05/29	1	1	2393.28	3.6	
2012/06/08	8	10	2276.71	-4.9	
2012/06/18	6	10	2325.05	2.1	
2012/06/29	8	11	2188.72	-5.9	
2012/07/03	2	4	2244.83	2.6	
2012/07/31	20	28	2100.25	-6.4	
2012/08/10	8	10	2176.79	3.6	
2012/08/20	6	10	2089.02	-4.0	
2012/09/05	12	16	2029.05	-2.9	
2012/09/07	2	2	2145.0	5.7	
2012/09/26	13	19	1999.48	-6.8	
2012/10/29	18	33	2053.09	2.7	
2012/11/05	5	7	2123.33	3.4	
2012/11/23	14	18	2034.88	-4.2	
2012/12/04	7	11	1949.46	-4.2	
2013/01/04	20	31	2296.11	17.8	
2013/01/11	5	7	2234.95	-2.7	
2013/01/15	2	4	2332.78	4.4	
2013/02/18	19	34	2444.8	4.8	
2013/03/01	9	11	2369.65	-3.1	
2013/03/04	1	3	2259.25	-4.7	
2013/03/19	11	15	2232.02	-1.2	
2013/03/25	4	6	2344.89	5.1	
2013/04/08	8	14	2180.67	-7.0	
2013/04/16	6	8	2165.78	-0.7	
2013/04/19	3	3	2250.11	3.9	
2013/05/02	6	13	2161.14	-4.0	
2013/05/08	4	6	2255.21	4.4	
2013/05/14	4	6	2205.87	-2.2	
2013/05/29	11	15	2334.33	5.8	
2013/06/25	16	27	1849.65	-20.8	
2013/07/04	7	9	2022.14	9.3	
2013/07/09	3	5	1946.37	-3.7	
2013/07/11	2	2	2092.87	7.5	
2013/07/22	7	11	1970.64	-5.8	
2013/07/30	6	8	1965.36	-0.3	
2013/08/16	13	17	2198.85	11.9	
2013/08/23	5	7	2029.37	-7.7	
2013/09/12	14	20	2270.27	11.9	
2013/09/27	9	15	2149.59	-5.3	
2013/10/14	6	17	2242.98	4.3	
2013/10/29	11	15	2093.2	-6.7	
2013/11/06	6	8	2166.17	3.5	
2013/11/14	6	8	2078.99	-4.0	
2013/12/02	12	18	2172.63	4.5	
2013/12/04	2	2	2260.87	4.1	
2013/12/23	13	19	2068.54	-8.5	
2013/12/31	6	8	2120.27	2.5	
2014/01/13	8	13	2000.4	-5.7	
2014/01/20	5	7	1984.82	-0.8	
2014/01/24	4	4	2060.99	3.8	
2014/02/07	5	14	2014.7	-2.2	
2014/02/20	9	13	2177.98	8.1	
2014/02/26	4	6	2014.38	-7.5	
2014/03/07	7	9	2079.49	3.2	
2014/03/12	3	5	1974.38	-5.1	
2014/03/21	7	9	1986.07	0.6	
2014/03/31	6	10	2024.19	1.9	
2014/04/10	7	10	2146.67	6.1	
2014/04/29	13	19	1997.64	-6.9	
2014/05/09	6	10	2001.3	0.2	
2014/05/13	2	4	2061.06	3.0	
2014/05/21	6	8	1991.06	-3.4	
2014/05/29	6	8	2057.08	3.3	
2014/06/04	3	6	2012.91	-2.1	
2014/06/16	8	12	2087.32	3.7	
2014/06/20	4	4	2010.53	-3.7	
2014/07/03	9	13	2066.64	2.8	
2014/07/11	6	8	2033.0	-1.6	
2014/08/05	17	25	2226.84	9.5	
2014/08/08	3	3	2180.6	-2.1	
2014/08/20	8	12	2248.94	3.1	
2014/08/29	7	9	2193.26	-2.5	
2014/09/16	11	18	2347.94	7.1	
2014/09/17	1	1	2282.79	-2.8	
